Energy_eV,Experimental_Abs,Total_Model,Vib_0-0,Vib_0-1,Vib_0-2,Vib_0-3,Vib_0-4
1.431887204240233746e+00,1.365707157789256276e-01,2.534654005281990199e-05,2.534638173043651051e-05,1.583223785420878435e-10,4.850011715917697196e-18,9.725244618830155029e-28,1.417942876026718363e-39
1.430664682196300941e+00,1.360839479693577991e-01,2.365735441010782589e-05,2.365721148773181794e-05,1.429223717763803375e-10,4.234590088037371654e-18,8.212589919405652398e-28,1.158109626337977321e-39
1.429444245910521438e+00,1.361238723495154235e-01,2.207805905707240144e-05,2.207793004508175268e-05,1.290119869519125196e-10,3.697231346148019206e-18,6.935553435502986767e-28,9.459903540671242295e-40
1.428225890049642288e+00,1.362364062100163697e-01,2.060170803928316363e-05,2.060159159123781797e-05,1.164480421198828886e-10,3.228039282843078809e-18,5.857384020172035530e-28,7.728051225402415558e-40
1.427026031716804200e+00,1.355964040021784556e-01,1.923981174440777547e-05,1.923970649762810707e-05,1.052467768438756490e-10,2.823545007934740106e-18,4.958373302513767970e-28,6.331191435068565111e-40
1.425811792843344694e+00,1.352864017333159918e-01,1.794900124249714361e-05,1.794890625709521110e-05,9.498539947169575035e-11,2.465196917580528016e-18,4.187986820390910117e-28,5.173220996932625218e-40
1.424599618574940996e+00,1.348409341569772046e-01,1.674281820805023922e-05,1.674273248883511681e-05,8.571921297061501008e-11,2.152317115437450464e-18,3.537476824003561844e-28,4.227496897821227941e-40
1.423389503650305477e+00,1.345124107372934752e-01,1.561586449934906559e-05,1.561578714707102680e-05,7.735227616223701943e-11,1.879139022343842755e-18,2.988163218638156445e-28,3.455034475715533170e-40
1.422181442826012221e+00,1.344974352134825635e-01,1.456307503786564854e-05,1.456300524002945526e-05,6.979783455280421929e-11,1.640626933377352245e-18,2.524280697953180042e-28,2.824024338862916064e-40
1.420975430876421086e+00,1.340274741694561511e-01,1.357969809223000676e-05,1.357963511478117410e-05,6.297744740211929339e-11,1.432383465930935752e-18,2.132523357304209299e-28,2.308509079723436884e-40
1.419771462593601985e+00,1.335864308924691324e-01,1.266127666845876731e-05,1.266121984826049313e-05,5.682019702157415764e-11,1.250568714765765478e-18,1.801660536687595009e-28,1.887304512183637611e-40
1.418569532787260279e+00,1.336369604583556303e-01,1.180363094876066775e-05,1.180357968678694544e-05,5.126197263149316407e-11,1.091829635230848225e-18,1.522212739865090660e-28,1.543120161300682363e-40
1.417369636284662615e+00,1.339446508822727533e-01,1.100284172392551031e-05,1.100279547910274186e-05,4.624482181537671070e-11,9.532383623366837912e-19,1.286178224404995467e-28,1.261842131869891907e-40
1.416171767930561876e+00,1.335583276714002454e-01,1.025523476689560668e-05,1.025519305053152468e-05,4.171636325160443154e-11,8.322383363928437090e-19,1.086802331299430846e-28,1.031948318780666083e-40
1.414975922587123680e+00,1.335729767132667889e-01,9.557366097610658570e-06,9.557328468354944385e-06,3.762925498752035830e-11,7.265972484159738921e-19,9.183828655486416449e-29,8.440314889035742766e-41
1.413782095133853112e+00,1.333777348667102292e-01,8.906008091605850232e-06,8.905974150892164961e-06,3.394071305180513188e-11,6.343659430627476591e-19,7.761058869351444153e-29,6.904102974356297985e-41
1.412590280467521664e+00,1.330132185114810683e-01,8.298136387139086383e-06,8.298105775062849523e-06,3.061207568346276376e-11,5.538425256988334575e-19,6.559071537349814567e-29,5.648119934750550075e-41
1.411416538614763017e+00,1.325565592167681217e-01,7.738323605030334856e-06,7.738295958054085638e-06,2.764697576510519380e-11,4.844288227237503764e-19,5.556165677914791218e-29,4.633681501716191334e-41
1.410228707252442426e+00,1.319655174536518705e-01,7.208606936827938777e-06,7.208582003879541165e-06,2.493294797556039986e-11,4.229390717730023323e-19,4.696184805956080911e-29,3.791566161502845087e-41
1.409042873538402185e+00,1.319300758992510980e-01,6.714435737310562060e-06,6.714413253131771371e-06,2.248417842234793650e-11,3.692552763800784262e-19,3.969537559601666209e-29,3.102840976279928444e-41
1.407859032437526192e+00,1.319752082428801987e-01,6.253480205622142748e-06,6.253459930750237885e-06,2.027487158303008210e-11,3.223865578277263846e-19,3.355518066580616243e-29,2.539504240414167664e-41
1.406677178931605932e+00,1.326733808354218225e-01,5.823559010698603756e-06,5.823540728972113198e-06,1.828172620832915798e-11,2.814677859144561360e-19,2.836640896420853999e-29,2.078677116279628937e-41
1.405497308019268976e+00,1.304505365917355275e-01,5.422630149417944231e-06,5.422613665722004415e-06,1.648369569509734743e-11,2.457436280262505588e-19,2.398139446010680368e-29,1.701664421226192649e-41
1.404319414715908376e+00,1.296389945010377465e-01,5.048782343846403448e-06,5.048767482074875426e-06,1.486177131235269111e-11,2.145546201937412678e-19,2.027542563782409741e-29,1.393187965706795130e-41
1.403159371746707018e+00,1.295933325560051919e-01,4.704776080813927393e-06,4.704762663246779683e-06,1.341756696063988367e-11,1.876688745746398830e-19,1.718208478555371976e-29,1.143845565834441924e-41
1.401985392216719806e+00,1.298304789931823411e-01,4.379530964690593842e-06,4.379518868513784352e-06,1.209617664609186761e-11,1.638523234844300962e-19,1.452855893063940037e-29,9.367004024898185552e-42
1.400813375508359604e+00,1.302263257026087528e-01,4.076359330716637426e-06,4.076348426312127781e-06,1.090440436654774043e-11,1.430591698866208447e-19,1.228556758933648510e-29,7.671552963104325095e-42
1.399643316703162554e+00,1.301431428422455128e-01,3.793795213164614392e-06,3.793785383571276309e-06,9.829593213128707914e-12,1.249055603373249350e-19,1.038948669239217464e-29,6.283697241705445634e-42
1.398475210899084331e+00,1.299032397815742534e-01,3.530467528364027087e-06,3.530458668048101633e-06,8.860315816187798928e-12,1.090563729410580898e-19,8.786568707816441857e-30,5.147504259680441697e-42
1.397324799134560092e+00,1.297510040118341479e-01,3.288295686631867254e-06,3.288287689157049703e-06,7.997474722564319987e-12,9.539377909488295167e-20,7.448245095251924764e-30,4.228606852462734392e-42
1.396160558464223378e+00,1.293376925502501551e-01,3.059458957492648526e-06,3.059451749276887323e-06,7.208215677625723380e-12,8.329067487958094294e-20,6.299876495245348022e-30,3.464794149695612469e-42
1.394998256252179658e+00,1.287804167188089099e-01,2.846271601621155485e-06,2.846265105059152665e-06,6.496561930358299341e-12,7.272380542336668044e-20,5.328892678333229043e-30,2.839274626190807009e-42
1.393837887661162567e+00,1.281487979883393358e-01,2.647685073738049911e-06,2.647679218823060510e-06,5.854914925899267056e-12,6.349812837985538751e-20,4.507844663050592285e-30,2.326951392310829045e-42
1.392695089626667881e+00,1.283044167980906258e-01,2.465132258961907804e-06,2.465126975120672586e-06,5.283841180306020421e-12,5.554508800169041487e-20,3.822166115058781306e-30,1.912423649653162514e-42
1.391538547862192665e+00,1.284173469193298778e-01,2.292705829766685895e-06,2.292701068195917178e-06,4.761570720101590994e-12,4.849967413458577055e-20,3.233670121450181771e-30,1.567702160250300250e-42
1.390383925367778994e+00,1.283308541840121053e-01,2.132140052430499740e-06,2.132135761684990788e-06,4.290745466899106314e-12,4.234837585441467594e-20,2.735957792216782623e-30,1.285266765063175779e-42
1.389231217369871541e+00,1.275227448900637106e-01,1.982634855203550695e-06,1.982630988885516245e-06,3.866317997911516865e-12,3.697768284667810490e-20,2.314998738328726102e-30,1.053836833638374282e-42
1.388095957730239416e+00,1.270304146316921790e-01,1.845258267473244356e-06,1.845254778829597413e-06,3.488643614561254954e-12,3.234771748045738918e-20,1.963359964728584149e-30,8.664989996200835042e-43
1.386947038756221717e+00,1.270359176160299752e-01,1.715556093444890933e-06,1.715552950135789692e-06,3.143309073104382475e-12,2.824601234216080784e-20,1.661486327076969840e-30,7.106381897144050162e-43
1.385800020116451980e+00,1.267425786840819524e-01,1.594825908072894306e-06,1.594823076024377844e-06,2.832048491723336386e-12,2.466472567043887856e-20,1.406118027882385137e-30,5.828807404811566639e-43
1.384654897100041415e+00,1.262785161695130498e-01,1.482458563483665689e-06,1.482456011971307276e-06,2.551512337183475821e-12,2.153779750212911584e-20,1.190077111358581412e-30,4.781472428137259845e-43
1.383527101510722446e+00,1.263048623588687303e-01,1.379248952570919452e-06,1.379246650647610359e-06,2.301923290387064941e-12,1.884203651197368775e-20,1.009567450655566821e-30,3.933289136856926814e-43
1.382385730211817210e+00,1.264331636626570832e-01,1.281844285121352268e-06,1.281842211375022430e-06,2.073746313499488651e-12,1.645375775332747214e-20,8.545655643966686798e-31,3.227297550956741602e-43
1.381246240559627525e+00,1.259841461804659390e-01,1.191213924167490632e-06,1.191212056048254227e-06,1.868119221841761290e-12,1.436841424423534173e-20,7.234095222020431894e-31,2.648336880955813292e-43
1.380123988558326964e+00,1.249130547672213376e-01,1.107994375950978130e-06,1.107992690752090269e-06,1.685198875357088666e-12,1.257055612838122249e-20,6.138033569214942932e-31,2.179304650922187867e-43
1.378988222995740642e+00,1.246050194784370513e-01,1.029478458953521978e-06,1.029476940961526650e-06,1.517991984553392638e-12,1.097770930806025472e-20,5.196676978099272196e-31,1.788767650398536668e-43
1.377854325240291056e+00,1.248292688588079208e-01,9.564445488243929087e-07,9.564431814962241986e-07,1.367328159330787680e-12,9.586852826563890603e-21,4.399987279523669921e-31,1.468389568429457397e-43
1.376737576053648437e+00,1.251509520657101970e-01,8.894019270451092811e-07,8.894006937272327192e-07,1.233317868165515331e-12,8.387694904063394431e-21,3.734071162901222748e-31,1.208752416322407859e-43
1.375607375030507562e+00,1.248998109016319497e-01,8.261666799037469539e-07,8.261655690696641843e-07,1.110834075407785050e-12,7.325236704791120080e-21,3.162035967988742657e-31,9.924920621254515817e-44
1.374479028110312973e+00,1.250879009320591539e-01,7.673633225506709327e-07,7.673623220690993227e-07,1.000481565327442160e-12,6.397472135890918829e-21,2.677815786698890042e-31,8.150202119202794173e-44
1.373367741363842764e+00,1.246398230790912165e-01,7.133990328736924670e-07,7.133981305355645480e-07,9.023381223665964031e-13,5.597545829294080907e-21,2.272999272052562954e-31,6.711453897680241060e-44
1.372243064085964415e+00,1.241782885667121611e-01,6.625135774894727322e-07,6.625127648430960859e-07,8.126463717406513096e-13,4.888777681285962382e-21,1.925185446514699154e-31,5.512655084573177198e-44
1.371120227340579589e+00,1.238716435219607975e-01,6.152076328081467242e-07,6.152069009610117047e-07,7.318471307011616414e-13,4.269836163278075422e-21,1.630707053956131475e-31,4.528526871476001459e-44
1.370014363053806195e+00,1.239075507354702593e-01,5.718065042419886908e-07,5.718058442468198902e-07,6.599951648637362019e-13,3.736155103697786289e-21,1.384469031154139691e-31,3.730423531800601879e-44
1.368895169124790145e+00,1.236282555065351119e-01,5.308926655260068684e-07,5.308920711881319531e-07,5.943378716793482110e-13,3.263268976010394577e-21,1.172861824716025521e-31,3.065191896159742364e-44
1.367792889683091095e+00,1.240312122831773445e-01,4.933627128805394096e-07,4.933621769253305792e-07,5.359552060236607154e-13,2.855510461037374942e-21,9.958956381367817155e-32,2.525579425822577319e-44
1.366677320871587442e+00,1.241884662225928998e-01,4.579898352815640986e-07,4.579893526719232507e-07,4.826096383129349642e-13,2.494190045455167489e-21,8.437974538157969919e-32,2.075698615910230229e-44
1.365563570287979811e+00,1.234881574791365233e-01,4.251199697382109496e-07,4.251195351767670858e-07,4.345614416890349677e-13,2.178635510152063421e-21,7.149791716556820426e-32,1.706160599854041539e-44
1.364466647593477022e+00,1.226511370131063983e-01,3.949766111611824244e-07,3.949762193200311791e-07,3.918411493072480832e-13,1.906525915330889150e-21,6.072270477149101667e-32,1.406298438109523020e-44
1.363356495734013629e+00,1.225101296532017520e-01,3.665731704640186155e-07,3.665728176535009876e-07,3.528105160139828775e-13,1.665392802085959493e-21,5.145977379476217903e-32,1.156211653506809392e-44
1.362263114528975638e+00,1.215035442656561271e-01,3.405302070803016904e-07,3.405298889702124588e-07,3.181100877647029403e-13,1.457450654095558187e-21,4.371058355019606204e-32,9.532304651193059807e-45
1.361156543979626488e+00,1.213413168115472507e-01,3.159946393294366357e-07,3.159943529207767178e-07,2.864086586853610571e-13,1.273173227206255820e-21,3.704806088102730229e-32,7.839029846436265903e-45
1.360066687140788710e+00,1.205239349551339434e-01,2.935018887636026842e-07,2.935016305375509422e-07,2.582260505651251528e-13,1.114254595706572996e-21,3.147355089130829770e-32,6.464369737611756425e-45
1.358963680599697410e+00,1.205777680289754211e-01,2.723145729009213383e-07,2.723143404202196642e-07,2.324807007217205221e-13,9.734159624889873465e-22,2.668008764075497586e-32,5.317352633062559677e-45
1.357862461673236876e+00,1.211387427502851055e-01,2.526382057322442247e-07,2.526379964351928766e-07,2.092970505079969034e-13,8.503995650931203740e-22,2.261832721217631145e-32,4.374391457171520641e-45
1.356777871390588031e+00,1.210582003683978447e-01,2.346045408930501572e-07,2.346043522044600229e-07,1.886885893621788624e-13,7.443051175226445814e-22,1.921915110044828148e-32,3.608588730378520188e-45
1.355680190669859231e+00,1.206532478305795270e-01,2.176216758381793887e-07,2.176215059741709970e-07,1.698640077064209895e-13,6.502749615435347951e-22,1.629561768729885901e-32,2.969373981057308899e-45
1.354599082368363572e+00,1.200138104252196636e-01,2.020591474411366120e-07,2.020589943097741377e-07,1.531313619154837847e-13,5.691759291025984062e-22,1.384864653211737350e-32,2.450127551446685265e-45
1.353504922828388635e+00,1.196085164070991580e-01,1.874057651687537109e-07,1.874056273208065035e-07,1.378479466860777991e-13,4.972957101320615269e-22,1.174377844106931195e-32,2.016609589311421659e-45
1.352427279767033586e+00,1.187900090746531190e-01,1.739800194291723934e-07,1.739798951654914607e-07,1.242636805063120946e-13,4.352977361001103295e-22,9.981771510661713120e-33,1.664370321313467373e-45
1.351336624491886518e+00,1.184423516930872139e-01,1.613405713870464055e-07,1.613404595304273425e-07,1.118566186771521860e-13,3.803447680333535289e-22,8.465888120899926789e-33,1.370215921424073056e-45
1.350262430036805572e+00,1.187707945282130001e-01,1.497618343290178199e-07,1.497617334995198389e-07,1.008294976401562261e-13,3.329446344230367317e-22,7.196743929292098653e-33,1.131154078268393616e-45
1.349175262218740512e+00,1.185823444105950503e-01,1.388628997284462915e-07,1.388628089699532129e-07,9.075849276549921525e-14,2.909287151909360242e-22,6.104720902533453706e-33,9.314659990227203273e-46
1.348104499842358805e+00,1.179036947758789755e-01,1.288801343910580219e-07,1.288800525830043370e-07,8.180805344327620002e-14,2.546857858763980961e-22,5.190313129286196783e-33,7.691386904358868727e-46
1.347020802780946269e+00,1.173988197678389883e-01,1.194848904003157769e-07,1.194848167662471354e-07,7.363406839574941284e-14,2.225581371093865357e-22,4.403405277965866790e-33,6.335142217021744755e-46
1.345953456061132369e+00,1.173357631861182970e-01,1.108807044671954981e-07,1.108806380972743977e-07,6.636992092587695748e-14,1.948434441186353393e-22,3.744390094743656035e-33,5.232378883514507950e-46
1.344873213162404380e+00,1.173923386810237224e-01,1.027841078902835151e-07,1.027840481540325092e-07,5.973625083289238156e-14,1.702744282294757340e-22,3.177181225758215460e-33,4.310797597448180051e-46
1.343809265781630957e+00,1.181530208511877983e-01,9.537031767241421813e-08,9.537026383117741772e-08,5.384123666216993766e-14,1.490790445645042851e-22,2.702088409307800905e-33,3.561277965778954692e-46
1.342747000476458563e+00,1.184493790800797697e-01,8.848572100842698134e-08,8.848567248128270817e-08,4.852714415067240684e-14,1.305257956724968296e-22,2.298209605339799722e-33,2.942432861490199511e-46
1.341671896301746214e+00,1.178983736957044115e-01,8.200867688556821418e-08,8.200863321097002847e-08,4.367459808330628378e-14,1.140770831423883139e-22,1.950517557318473635e-33,2.425075365412763582e-46
